Filesize    USCMS-FNAL-WC1-CE3_F SPRACE_FTP           AGLT2_CE_2_FTP       MIT_CMS_CE2_FTP      UTA_SWT2_FTP         FNAL_FERMIGRID_FTP   SWT2_CPB_FTP         NYSGRID_CORNELL_NYS1 Purdue-Steele_FTP    UFlorida-SSERCA_FTP  TOTAL 
16            -                    27.5689501762        4.50635004044        7.91641497612        17.0062918663        4.64822006226        -                    -                    3.78170704842        -                    65.427934
32            -                    19.3550009727        5.20220804214        9.92924118042        43.3033320904        5.28456687927        -                    -                    10.2500920296        -                    93.324441
64            -                    20.0684080124        4.95386099815        9.04812002182        28.0467700958        5.56687307358        -                    -                    42.3422570229        -                    110.026289
128           -                    21.9122960567        63.997150898         10.1271469593        32.8967120647        6.60381197929        -                    -                    22.1412169933        -                    157.678335
256           -                    27.8459668159        7.81571698189        134.753785849        93.5747220516        9.98654294014        -                    -                    34.4489178658        -                    308.425653
512           -                    42.0106110573        10.8817801476        20.7783279419        257.74044013         247.037302017        -                    -                    28.0819740295        -                    606.530435
1024          -                    70.8659889698        17.0726590157        34.5105109215        312.190909147        523.51255393         -                    -                    45.9739058018        -                    1004.126528
2048          -                    85.0924379826        25.5136220455        58.2406709194        1241.48498487        45.1467499733        -                    -                    78.5799181461        -                    1534.058384
4096          -                    291.853090048        72.671079874         150.331609011        2404.12275505        79.2989239693        -                    -                    263.897059917        -                    3262.174518
